Negative,0.376298244,0.549663813,0.510795341,0.159650947,0.726663272,0.355898945,0.345191351,0.836548819,0.273847271,0.74576039,0.744475367,0.203354333,0.621289023,0.689878399,0.196808246,0.704252848,0.577052405,0.491066222,0.592301861,0.357839802,0.338705645,0.586831887,0.575538379,0.177375204,0.246241742,0.435002663,0.592451886,0.352166556,0.702125965,0.420041174,0.563475942,0.574931469,0.65538776,0.777241781,0.170581743,0.292630678,0.610677587,0.701353967,0.60978937,0.440722002,0.445297181,0.621546956,0.763975672,0.263626825,0.483903888,0.406617662,0.536037896,0.435203636,0.485381139,0.515086602,0.670560694,0.562446812,0.666279294,0.297297351,0.570041823,0.137662836,0.594880927,0.52551101,0.289717679,0.482461397,0.185077565,0.300020146,0.143274636,0.351907232,0.477231952,0.689750204,0.354776627,0.344071695,0.411133145,0.210769221,0.266268534,0.436618373,0.488516389,0.581210865,0.488271333,0.411297816,0.472052773,0.506642419,0.265180438,0.381248818,0.231232623,0.739225046,0.646758419,0.243061123,0.831396253,0.493657163,0.645057842,0.298481386,0.296695053,0.28761909,0.610469669,0.21867867,0.092085467,0.57927982,0.376834306,0.376804486,0.168938758,0.721884104,0.363934374,0.316511624,0.645045239,0.561870769,0.430129136,0.224350047,0.398673151,0.543794884,0.077917948,0.564345353,0.596772773,0.479354246,0.744318983,0.583998088,0.525050562,0.304028369,0.585242998
Negative,0.583515068,0.634652603,0.727373084,0.193778259,0.809540592,0.399287233,0.416686338,0.507150471,0.454027747,0.075642712,0.922397158,0.621208356,0.572810294,0.888953257,0.208314319,0.520853199,0.670256138,0.111561102,0.716534705,0.348237941,0.10539926,0.799740003,0.431524774,0.476848797,0.44963285,0.302448449,0.619086598,0.418952736,0.722258731,0.424238184,0.663312288,0.826578131,0.339710207,0.712608276,0.35115321,0.373966099,0.767496465,0.473865451,0.701994715,0.472689735,0.466241771,0.84803059,0.73956097,0.592690267,0.577574803,0.565863138,0.469713762,0.736257336,0.591970098,0.651168996,0.752409813,0.739196224,0.639468127,0.539788289,0.40730032,0.301721458,0.592057897,0.543911865,0.510226744,0.595030733,0.423451678,0.523239206,0.361282416,0.513450764,0.588841173,0.636353351,0.42953595,0.350156029,0.538753077,0.422139412,0.475958079,0.670002028,0.825743574,0.645894738,0.483212709,0.463377728,0.632981606,0.501569507,0.499831554,0.375561238,0.311426634,0.606674904,0.674279106,0.404397576,0.500409564,0.593927542,0.25175354,0.443486805,0.444089639,0.3557953,0.857333901,0.400293052,0.345927629,0.669219947,0.58249626,0.654357899,0.423710071,0.803227615,0.448514277,0.647673952,0.0297175,0.450971205,0.465210762,0.358844925,0.603508583,0.54002663,0.338649757,0.606056689,0.534804416,0.587007856,0.840565943,0.794673247,0.66443893,0.450629129,0.364018217
Negative,0.294128691,0.269020941,0.764240523,0.699289627,0.434445256,0.254629642,0.482646364,0.863626577,0.183003555,0.144257283,0.78827186,0.34899248,0.705412503,0.81626498,0.319383295,0.0,0.533474254,0.831268317,0.298033436,0.115674747,0.49649836,0.633736155,0.493931496,0.153768352,0.281817419,0.542191757,0.412055993,0.235122059,0.639552427,0.195114303,0.36044507,0.698717969,0.633928166,0.70586772,0.166758143,0.167692922,0.409420279,0.777862126,0.318463149,0.378611375,0.790282921,0.604552608,0.908791629,0.389880381,0.321490597,0.366096412,0.603929229,0.277896386,0.2298792,0.529330845,0.900859188,0.345039841,0.771254821,0.530772892,0.780548308,0.204451105,0.357714033,0.200369767,0.253493904,0.64033161,0.052832972,0.051607817,0.186304508,0.190624051,0.265933318,0.703603468,0.256792299,0.288258146,0.42188951,0.374668187,0.299268472,0.74690642,0.92799173,0.70956691,0.37544951,0.152842187,0.347085375,0.499903341,0.359659504,0.208990063,0.212967978,0.310202258,0.292663711,0.275046188,0.699163204,0.644075907,0.48344099,0.321008107,0.237622272,0.13396335,0.810399816,0.375063651,0.083507462,0.808879258,0.37029105,0.304914736,0.29857519,0.798533022,0.373430269,0.543293583,0.294886323,0.439318195,0.200145338,0.159420657,0.778355753,0.547636116,0.357047108,0.681703637,0.353159868,0.306678691,0.38740337,0.580688619,0.799036874,0.184555989,0.490644379
Negative,0.384620529,0.413151591,0.59620952,0.198087836,0.692281375,0.383002797,0.329535358,0.851509537,0.407123803,0.563413664,0.623257649,0.206284289,0.656176021,0.703388871,0.249717064,0.80175223,0.741197696,0.601149578,0.552358305,0.177643365,0.312026115,0.662493049,0.128098158,0.236007778,0.321266732,0.586729516,0.548285507,0.453389737,0.641349054,0.454727027,0.438475723,0.536648702,0.565495077,0.851483265,0.173907215,0.357299697,0.512887624,0.730557917,0.692667992,0.397238356,0.846567301,0.567682388,0.567579605,0.363221253,0.435627948,0.405329642,0.479433536,0.519163051,0.559704017,0.488261015,0.623796723,0.601348876,0.550142369,0.367163814,0.666557387,0.252175695,0.791424481,0.598103581,0.354843771,0.511397285,0.389219912,0.348554147,0.282682086,0.290933257,0.517022117,0.719698934,0.550181328,0.379375947,0.343460101,0.381303084,0.402846864,0.495907675,0.654722228,0.590965598,0.276976933,0.420344385,0.441004403,0.62638402,0.233608741,0.362988031,0.173663606,0.651448173,0.516501822,0.218745347,0.828368764,0.419085469,0.64210072,0.359645556,0.371064863,0.221828596,0.794171296,0.290778783,0.158211864,0.763668238,0.370812016,0.503320446,0.132630497,0.602539331,0.275214431,0.410261872,0.525184621,0.552022718,0.573600652,0.211627071,0.452011145,0.563134722,0.114926884,0.718949094,0.725085516,0.480250084,0.716072685,0.603984795,0.52587361,0.668794843,0.538996961
Negative,0.350773345,0.615815785,0.688886671,0.249252269,0.361058031,0.022245552,0.230741087,0.761658078,0.15375861,0.638948505,0.737013479,0.131050734,0.756396721,0.741320554,0.417922344,0.077060915,0.337271312,0.555147582,0.283616549,0.309961117,0.962219545,0.787473492,0.392924861,0.158180821,0.091162672,0.248704162,0.344061531,0.182303914,0.441848565,0.24974809,0.559095103,0.833430548,0.698415136,0.527927776,0.106364685,0.096232825,0.964951828,0.884348615,0.550622836,0.434216975,0.679511197,0.634315171,0.738136369,0.514809106,0.342108989,0.584820357,0.388649778,0.246854672,0.129193227,0.622693189,0.876224281,0.787517491,0.76308031,0.358874602,0.302977043,0.036894112,0.228057887,0.23585535,0.420428568,0.547891241,0.076184972,0.083240594,0.449464449,0.456225315,0.150348677,0.827556527,0.098403373,0.142683107,0.583774853,0.372374722,0.335317868,0.576049302,0.716057296,0.660993888,0.343687455,0.162839701,0.292327986,0.2845793,0.37914977,0.149220876,0.258942176,0.502360327,0.663242344,0.28768379,0.856288896,0.502112072,0.48560154,0.429694707,0.199290989,0.118602989,0.938031318,0.332535166,0.337895141,0.539416527,0.340122272,0.154037584,0.227664108,0.239191364,0.158148345,0.503636127,0.619109927,0.288163959,0.0,0.324805572,0.560010577,0.665583654,0.228712774,0.313265791,0.239414927,0.317835582,0.761283759,0.699023478,0.684192473,0.18297349,0.530276525
Negative,0.392193352,0.44413703,0.657321044,0.251937357,0.693547902,0.182121112,0.421891525,0.883350333,0.272052104,0.645837717,0.742208121,0.209251764,0.731784505,0.730157486,0.188900652,0.42072826,0.490194126,0.509746258,0.375870107,0.320393195,0.308672592,0.611348138,0.284615013,0.175706867,0.15634958,0.350171323,0.448191062,0.201846918,0.502297982,0.367425415,0.327398339,0.686837147,0.717151161,0.692097123,0.14478962,0.226809279,0.39252362,0.784889396,0.697549418,0.439942648,0.807383275,0.574313721,0.76828545,0.467094125,0.450266747,0.48960824,0.391468859,0.506484541,0.404283526,0.597145891,0.767542222,0.695212926,0.614433022,0.258636626,0.746929348,0.145422597,0.551582776,0.445766957,0.383568962,0.57719683,0.06090507,0.316824763,0.357057488,0.542787488,0.371557179,0.760315269,0.305108026,0.260718005,0.623371926,0.405887673,0.437881658,0.662634466,0.811299827,0.659472348,0.190785806,0.358797964,0.25791645,0.438951797,0.210821786,0.235530995,0.120165818,0.741785873,0.757515002,0.370347079,0.807687588,0.425987876,0.670872024,0.333859939,0.342604373,0.149708355,0.81652666,0.31575344,0.20423414,0.717501517,0.359217443,0.230311563,0.149667898,0.780662837,0.291732421,0.362589449,0.611658748,0.448596293,0.393136052,0.326546298,0.503244706,0.473897138,0.155391285,0.462477145,0.592391827,0.362523933,0.782521657,0.645940144,0.652995753,0.242732521,0.596078225
Negative,0.405880233,0.69528938,0.648671769,0.418964038,0.562506777,0.232160119,0.389539294,0.757786734,0.242791898,0.729422728,0.436693063,0.13679775,0.693717029,0.854259146,0.180362274,0.537586622,0.359574583,0.564588578,0.349370929,0.134984017,0.409921246,0.74352911,0.363624379,0.120434477,0.185199399,0.390256149,0.497829842,0.266077941,0.541358273,0.243099907,0.767437451,0.551762792,0.582626591,0.704277279,0.193683942,0.215719837,0.793249525,0.816597292,0.329653305,0.430648308,0.790245027,0.621182424,0.259532713,0.421171412,0.377708482,0.705369245,0.606161514,0.255516738,0.357647066,0.514981941,0.766145386,0.629527274,0.604069368,0.64540032,0.718673522,0.120916681,0.473543986,0.474733448,0.270290948,0.556070643,0.144995673,0.056739845,0.353017446,0.512919478,0.280477716,0.604325363,0.170085572,0.213830082,0.593767959,0.338678454,0.40951417,0.723843695,0.66303319,0.65556853,0.524671848,0.263473516,0.281560497,0.488105436,0.433900478,0.213080549,0.08496792,0.481325769,0.67554193,0.509503387,0.879354979,0.511572829,0.628322781,0.359393064,0.442294747,0.204973889,0.852879279,0.345489475,0.407078422,0.668221728,0.344891414,0.172665371,0.226316058,0.80965242,0.165791154,0.497997505,0.452125849,0.435405883,0.278528739,0.191859575,0.57053778,0.452987635,0.041273199,0.523955632,0.491829836,0.4117057,0.70310573,0.575369677,0.600293633,0.24038469,0.647789994
Negative,0.428218483,0.761852738,0.601705416,0.572868188,0.463689308,0.435338699,0.237911671,0.379196743,0.424294181,0.287450255,0.726440312,0.327735366,0.590216671,0.865821681,0.17281775,0.687823932,0.671454308,0.632173709,0.673139738,0.444537987,0.429623873,0.80989018,0.422306344,0.21824636,0.624282856,0.756847665,0.664478937,0.336919134,0.804856562,0.482293794,0.712224882,0.627021855,0.442554656,0.684816315,0.348828551,0.343371243,0.632377137,0.632914683,0.619835371,0.477842767,0.579289653,0.499802642,0.682669669,0.270726525,0.609178169,0.636096995,0.658628942,0.875689319,0.793552876,0.627010746,0.767398819,0.645913657,0.762668259,0.867390299,0.51750253,0.268363093,0.602933153,0.559730217,0.401451109,0.358119163,0.459572492,0.488387277,0.563199384,0.582578478,0.551998062,0.690819709,0.483182685,0.40899622,0.614287914,0.374059507,0.42698774,0.501668695,1.0,0.269355634,0.692238478,0.50195618,0.673344643,0.54407351,0.588276213,0.426846323,0.454137811,0.585105952,0.745860719,0.469919233,0.692176411,0.68447506,0.395747587,0.130648644,0.432935539,0.470758814,0.793570937,0.393300398,0.40501988,0.759503257,0.632584061,0.611622143,0.443403775,0.69617712,0.575733305,0.723094331,0.536045754,0.485472592,0.494208979,0.403341957,0.75539095,0.520579886,0.253432124,0.644549758,0.635977286,0.70036032,0.582460647,0.581127256,0.721676885,0.628899227,0.406255517
Negative,0.404745748,0.58792725,0.704980403,0.290488328,0.448253575,0.234647333,0.434221191,0.832801907,0.239416262,0.495725104,0.804672643,0.254613989,0.585076794,0.790269156,0.229631847,0.45232691,0.514061516,0.584807991,0.452704154,0.225251465,0.384473535,0.772992263,0.404242292,0.145222977,0.293336049,0.289859429,0.625979505,0.224601935,0.513993036,0.31102684,0.419028721,0.736356894,0.745048991,0.682467584,0.260526007,0.239928968,0.787941514,0.58924806,0.691425478,0.383419713,0.744634276,0.672098307,0.761811319,0.358348883,0.478653026,0.493082706,0.427415456,0.45323424,0.353765745,0.582688173,0.647099145,0.694052103,0.572991294,0.303953635,0.764197255,0.175066345,0.5302533,0.389181415,0.282965338,0.543533703,0.114920124,0.268329665,0.370670665,0.484063557,0.260632332,0.84524075,0.296608914,0.230478706,0.51719817,0.465587146,0.495495379,0.71217398,0.867003965,0.58483503,0.322403207,0.283860691,0.418625648,0.445406641,0.424757381,0.18610336,0.267994667,0.400961639,0.666262266,0.356956654,0.803265389,0.331570982,0.603825302,0.415752531,0.367202591,0.181469584,0.884205561,0.306611072,0.246850939,0.685064908,0.455675969,0.294107006,0.311321349,0.760981128,0.36782613,0.423722148,0.593914083,0.417673843,0.31718259,0.288927048,0.510600385,0.503261574,0.114461811,0.555290005,0.493237005,0.402232458,0.699648041,0.733082439,0.689228155,0.270898522,0.631456131
Negative,0.383950589,0.493362203,0.756168123,0.380337341,0.559092704,0.002549106,0.474223502,0.776389321,0.338374735,0.741245618,0.839462639,0.140712491,0.701021752,0.837913114,0.238629297,0.272385426,0.2909581,0.319480637,0.179684247,0.313130962,0.47140554,0.797728955,0.414652567,0.155631073,0.182125929,0.430522223,0.682621596,0.178323383,0.606881954,0.420999036,0.57613181,0.760340264,0.698494409,0.534496193,0.358875104,0.223856625,0.842020038,0.770308517,0.679934577,0.516729415,0.790282921,0.679054619,0.836272613,0.597737452,0.181563831,0.630301981,0.413902692,0.331566869,0.577689596,0.627990406,0.816963032,0.555260304,0.774676104,0.343928273,0.753818391,0.20363072,0.40454862,0.50480982,0.392526825,0.580784575,0.155532398,0.231168781,0.399134903,0.602024014,0.390857908,0.824404091,0.320883094,0.206127372,0.46682334,0.425036676,0.504518284,0.749809407,0.665414522,0.561199879,0.312707905,0.320768644,0.494853032,0.545779651,0.44252818,0.08743162,0.285668032,0.455044857,0.725013679,0.311091822,0.874604926,0.697634523,0.57906714,0.386230548,0.396940923,0.299012247,0.864211845,0.385826579,0.312283203,0.612831743,0.659592163,0.242737508,0.137368961,0.729963003,0.478014776,0.564776494,0.650253193,0.321802144,0.218580812,0.326543519,0.475714981,0.860437772,0.307947093,0.398320426,0.382968879,0.427975921,0.659442546,0.686017977,0.662753511,0.223589776,0.683456293
Negative,0.365966293,0.609141121,0.726679314,0.218490486,0.565782414,0.22862384,0.382834765,0.715194682,0.184359437,0.713740886,0.738128772,0.20321228,0.715054519,0.818357174,0.49798159,0.72624484,0.482156299,0.480191101,0.24177031,0.303624932,0.205431965,0.544091133,0.429583866,0.225705512,0.312392698,0.509826291,0.571072524,0.383610322,0.627910818,0.496711574,0.534486615,0.625385186,0.763666126,0.718490093,0.172551924,0.224707292,0.761547467,0.619652646,0.639060531,0.408695905,0.825689975,0.636017367,0.738864971,0.342501907,0.42501864,0.474176427,0.482997776,0.116548471,0.337286151,0.61951528,0.707710329,0.725790998,0.62408123,0.454301825,0.783448571,0.164882446,0.553004609,0.680287327,0.524560967,0.573504776,0.189388924,0.150312183,0.467097254,0.497151576,0.143420332,0.745283517,0.363762476,0.266579421,0.496656502,0.356506821,0.349720875,0.600496279,0.540192481,0.543923303,0.359791094,0.32722323,0.348970997,0.649679353,0.347143138,0.268662682,0.136965148,0.40796968,0.710964706,0.428565693,0.807872229,0.330897436,0.71214771,0.325895964,0.33862098,0.168638382,0.740799193,0.3385299,0.15960622,0.750824201,0.281420349,0.295801372,0.284694299,0.675283439,0.239344131,0.386143871,0.555236555,0.513353743,0.299618386,0.224034157,0.574449475,0.380607423,0.186076052,0.561631007,0.462839823,0.43836872,0.671016083,0.438038916,0.496775999,0.081698266,0.604097865
Negative,0.385592221,0.492470164,0.713801171,0.425962691,0.504777036,0.216328204,0.40277761,0.750944864,0.243279817,0.650185842,0.776960733,0.138191114,0.777587856,0.813331183,0.194755356,0.342279776,0.319247804,0.659554357,0.242281122,0.240500924,0.219909838,0.742683853,0.382967994,0.149818366,0.137433169,0.244777915,0.445552153,0.248421416,0.50018325,0.214914208,0.453540543,0.679300926,0.754362341,0.482343742,0.176873898,0.197764981,0.846734455,0.857604959,0.657642249,0.402819141,0.79033667,0.654554512,0.772006658,0.460719115,0.409955123,0.509273638,0.347723659,0.269034876,0.310688262,0.579040741,0.765623205,0.686247466,0.703945355,0.438272829,0.722804056,0.120382906,0.392858556,0.342476909,0.407681678,0.544929715,0.121666895,0.150799233,0.322387294,0.389643048,0.213730988,0.759091587,0.217139626,0.209683816,0.578269388,0.444886939,0.469168423,0.663824766,0.704211033,0.502731425,0.326483317,0.337508404,0.299460324,0.429350843,0.312925453,0.168988498,0.216137218,0.434354786,0.744721248,0.251420636,0.767986835,0.566227994,0.566012858,0.412698631,0.2923689,0.151575946,0.766704466,0.227635605,0.246913722,0.727329008,0.335053908,0.240591264,0.277862119,0.670450582,0.266582939,0.378088173,0.634219633,0.373944336,0.186496097,0.24387782,0.557266527,0.435147582,0.124889092,0.405544482,0.411676275,0.310399135,0.72377852,0.735365865,0.609555433,0.206963174,0.651047961
Negative,0.349141608,0.620599362,0.75402782,0.30959522,0.630266953,0.183683058,0.392663807,0.785602717,0.303530886,0.719405275,0.745661273,0.187250452,0.74477299,0.738661913,0.224172854,0.460895953,0.51254172,0.615128577,0.454736858,0.23120567,0.306138792,0.695687019,0.329053107,0.084505636,0.202082948,0.376361081,0.454197061,0.298206264,0.554757257,0.275289894,0.318796088,0.673892744,0.762874832,0.73870655,0.098230312,0.207112458,0.81419456,0.755448729,0.625135516,0.418467605,0.790254912,0.688009793,0.600755042,0.455405943,0.393448479,0.38111235,0.507517749,0.400340203,0.22718011,0.605446746,0.764224787,0.717863683,0.65226437,0.318572845,0.731269855,0.098492683,0.939719716,0.39546478,0.354306089,0.582783547,0.169230721,0.234507005,0.377095341,0.427215008,0.297729421,0.625954829,0.214330226,0.223318229,0.437617034,0.370629532,0.494288648,0.665443754,0.738091385,0.5988579,0.263180132,0.264017827,0.33551076,0.427185786,0.310501573,0.113858301,0.128685774,0.443192325,0.778941019,0.360774858,0.81437395,0.493207003,0.678257969,0.401436872,0.261770007,0.103658921,0.808612756,0.377524788,0.191214304,0.688614484,0.321992997,0.253509619,0.289506859,0.82520232,0.377513734,0.3792325,0.563038425,0.40278377,0.368229161,0.208476641,0.435666305,0.383677747,0.039135784,0.4065562,0.611316241,0.388098974,0.794781083,0.571052862,0.768232656,0.258554779,0.588497103
Negative,0.430849635,0.711445806,0.707948867,0.269045625,0.666237232,0.188552151,0.445646586,0.785206182,0.3114707,0.646821238,0.803526016,0.14097546,0.791066518,0.817007653,0.265618005,0.341265209,0.483129642,0.55693644,0.384504481,0.2785046,0.346660153,0.772968687,0.371371826,0.18709347,0.293629468,0.393522787,0.40608496,0.310729411,0.540296517,0.244253551,0.426436087,0.718547374,0.71058156,0.623789772,0.186536808,0.242593838,0.845615998,0.83558367,0.681705228,0.403918351,0.670871504,0.637624678,0.717937838,0.520002149,0.381561108,0.427834961,0.435611772,0.379347763,0.31438388,0.565589342,0.792308272,0.596560972,0.769395999,0.119337579,0.620909087,0.212567263,0.472432452,0.379533837,0.49064738,0.551416449,0.120323591,0.295877582,0.379493784,0.499136725,0.381191743,0.712778657,0.307974655,0.247717036,0.518361831,0.46685561,0.333400072,0.933689378,0.802917963,0.516624798,0.238690572,0.296880274,0.342321721,0.490071641,0.367515957,0.228695094,0.254309722,0.466685384,0.787647531,0.236635827,0.836579129,0.421584017,0.633935975,0.375040022,0.337995286,0.137910224,0.809441509,0.269524395,0.223174588,0.729053701,0.350002185,0.293809254,0.344918701,0.764497213,0.333023668,0.33405313,0.631809812,0.315402116,0.256153546,0.204680345,0.538557332,0.506692317,0.158522547,0.532687768,0.500655921,0.342104057,0.833809127,0.672926978,0.522336243,0.294116401,0.64120598
Negative,0.494221316,0.644847885,0.789244968,0.240974649,0.548756238,0.292708314,0.26304819,0.784703229,0.338041783,0.77162928,0.908539884,0.201109074,0.767979866,0.858729588,0.194223054,0.357485794,0.577618594,0.600208113,0.51457224,0.416471844,0.364968796,0.790055635,0.359328252,0.146209346,0.455074694,0.507257897,0.601115467,0.366506056,0.545323772,0.314297069,0.680084303,0.80137697,0.775127564,0.619991217,0.308392617,0.300897739,0.920177944,0.834065642,0.610081709,0.483571621,0.759307913,0.801336868,0.843480201,0.590550245,0.578553692,0.677726836,0.336415203,0.454760938,0.387715755,0.68729697,0.737297753,0.848517256,0.724480655,0.623050203,0.678562591,0.295876002,0.467612565,0.51485053,0.552055801,0.615056978,0.205701075,0.392523464,0.517814245,0.541109083,0.303967851,0.741693263,0.396769807,0.298942884,0.637834777,0.592594171,0.643637902,0.751403081,0.717069309,0.647383609,0.346732709,0.330419026,0.515649768,0.571610692,0.554596984,0.505210041,0.283631603,0.520337781,0.722741342,0.539878934,0.800874104,0.524428287,0.639536717,0.441912007,0.491515926,0.275837567,0.90293712,0.338496837,0.37236763,0.650320548,0.580104154,0.419647871,0.506420619,0.828421699,0.552653526,0.523418951,0.761825451,0.350066874,0.354542604,0.411746862,0.595540472,0.591609495,0.268676045,0.435830235,0.425056372,0.503429259,0.858164268,0.620029024,0.760456521,0.273516213,0.651582285
Negative,0.338126249,0.540587487,0.762609914,0.297880738,0.584161425,0.274612444,0.418162927,0.853296598,0.092709045,0.621888688,0.839927859,0.209024727,0.817418706,0.77775297,0.174176673,0.342615173,0.450360227,0.622656523,0.342546977,0.340347047,0.411254709,0.799280304,0.354229092,0.222772311,0.211902026,0.307256065,0.457507653,0.350595259,0.569972219,0.302372587,0.463105142,0.575305279,0.724952032,0.628390377,0.179565906,0.213664174,0.854601308,0.810066749,0.630309971,0.424786072,0.790282921,0.702114985,0.682733102,0.53266453,0.41531582,0.577233416,0.499989021,0.284370621,0.409020561,0.563148552,0.787058641,0.75197058,0.605492861,0.372886675,0.662879097,0.19304205,0.444882109,0.46820553,0.498668161,0.589206497,0.103688747,0.187354462,0.478228418,0.389758191,0.408871989,0.729251996,0.367896569,0.246110219,0.382053398,0.405771735,0.482234732,0.765166723,0.777587908,0.587036309,0.137441138,0.303327243,0.509702796,0.366343026,0.338464348,0.316047457,0.209780371,0.30038227,0.658555733,0.226964741,0.761417963,0.419046799,0.598356535,0.331829186,0.265731822,0.165576704,0.912355233,0.265379288,0.165944212,0.73164688,0.360039338,0.212407502,0.340847344,0.800102799,0.25960691,0.484119007,0.605583197,0.378791099,0.345563795,0.170931903,0.474905505,0.507090833,0.09920349,0.541961567,0.524027567,0.304935233,0.779461949,0.64556871,0.556045992,0.21085697,0.630839235
Negative,0.328465803,0.539338216,0.702351911,0.258596221,0.656937375,0.22388851,0.41470115,0.833618331,0.271904861,0.654394032,0.760086804,0.534302085,0.728314635,0.809806809,0.435073848,0.382215043,0.457300483,0.596826886,0.470542478,0.31725085,0.502180486,0.715937161,0.484678028,0.105186867,0.207975993,0.253700252,0.377710767,0.251254099,0.564605087,0.303087114,0.481774266,0.667193197,0.718819639,0.700810904,0.073855015,0.241452086,0.585228039,0.764960629,0.634951751,0.401582325,0.786980496,0.627720965,0.7766974,0.437597034,0.400379019,0.507105631,0.431347086,0.412078941,0.367992198,0.604536717,0.758363539,0.769683852,0.70372359,0.347922621,0.686988867,0.182729699,0.490034637,0.423514846,0.48925117,0.538949181,0.203463158,0.281379675,0.243549026,0.494710408,0.403417189,0.796693683,0.283627127,0.2884344,0.578294373,0.419645935,0.534466721,0.724817311,0.758949795,0.383069238,0.25774485,0.33732626,0.245915847,0.473788926,0.171251885,0.363019541,0.549268753,0.499567542,0.844417395,0.291562612,0.731299795,0.445060523,0.61295258,0.399739677,0.32773893,0.096228941,0.918348636,0.306172125,0.150893569,0.850488512,0.260233916,0.383333215,0.26717528,0.706245214,0.492367282,0.409424359,0.664062581,0.381972847,0.352140731,0.271829872,0.45418516,0.027227386,0.132480512,0.496035425,0.558397453,0.330983684,0.764241439,0.653080891,0.640314287,0.374395897,0.573983337
Negative,0.494825695,0.242228021,0.497625866,0.167488501,0.771241372,0.45177954,0.351284321,0.851567693,0.27421518,0.678865686,0.710385866,0.219646237,0.73263086,0.700127985,0.325290425,0.654613036,0.509551117,0.869322336,0.555295106,0.417278625,0.271004121,0.553630188,0.343460375,0.46073755,0.464589315,0.370497859,0.310036289,0.388862621,0.761714034,0.295686012,0.401758109,0.461271377,0.453330993,0.738947832,0.289856284,0.357269076,0.535570778,0.657743119,0.394892567,0.443382633,0.840881055,0.712656911,0.775116999,0.357618902,0.318427027,0.253442625,0.409985404,0.563350469,0.568040533,0.428315774,0.534678554,0.428573054,0.82449908,0.305132805,0.625151092,0.520731409,0.791172733,0.636754325,0.268168639,0.605098015,0.318842643,0.424111046,0.172588213,0.275176279,0.554800068,0.471445339,0.273610596,0.35770956,0.14621832,0.392559221,0.495353227,0.741811987,0.836314872,0.592336391,0.255279969,0.440385931,0.462644906,0.819783451,0.52757966,0.31750958,0.083940721,0.517369202,0.462809885,0.592227964,0.719063605,0.832893304,0.658499786,0.373303447,0.356970534,0.306762723,0.520983051,0.21786574,0.454631957,0.632330762,0.417441835,0.619313151,0.478124434,0.593592155,0.367027889,0.388194403,0.595657511,0.282979336,0.562673489,0.216310647,0.532078623,0.798633362,0.187412759,0.614676774,0.647177164,0.437950759,0.687546218,0.765262898,0.547815189,0.243747076,0.679968584
Negative,0.403674843,0.576324905,0.64693943,0.240298944,0.7008701,0.310843884,0.363200781,0.862242198,0.304319971,0.5737259,0.742494103,0.336576667,0.703616959,0.745534794,0.394415153,0.613845195,0.609286426,0.587593516,0.393211109,0.325705357,0.373078188,0.750886618,0.371148649,0.195507847,0.258167259,0.403310815,0.44218077,0.312002669,0.582696845,0.379729721,0.465087872,0.604767898,0.672589111,0.751274409,0.151923447,0.243094906,0.845785795,0.755717586,0.80336411,0.364797948,0.790261453,0.639376993,0.711201373,0.40868081,0.454689939,0.423881536,0.510528412,0.389946953,0.429754534,0.537053333,0.77024946,0.637054491,0.670075541,0.385916717,0.679638582,0.177474161,0.506081378,0.516204244,0.444375303,0.550951523,0.272471859,0.327889967,0.43025226,0.394783304,0.334441051,0.730232073,0.349481293,0.281383038,0.58140248,0.382548821,0.341902052,0.621929703,0.745978049,0.589471844,0.263891605,0.281544464,0.34013825,0.475375557,0.233201269,0.31496952,0.217042856,0.57021519,0.698013347,0.272815548,0.832358834,0.389653182,0.630337737,0.34131895,0.429433305,0.204139763,0.829062959,0.263578723,0.18558107,0.726612486,0.305880864,0.286565018,0.22708553,0.518572796,0.264346625,0.469370805,0.575597832,0.483017529,0.316724071,0.239079593,0.4887072,0.487492745,0.159449506,0.522602243,0.644450417,0.461196793,0.796710219,0.651060662,0.583294523,0.321803136,0.546559584
Negative,0.489264155,0.407204822,0.588554052,0.30619222,0.664687212,0.21748928,0.286129944,0.729702813,0.275138136,0.668047185,0.736503236,0.131242842,0.690953639,0.724201317,0.281048079,0.559664064,0.692570161,0.705979629,0.448494166,0.207820007,0.382436502,0.421474821,0.319168872,0.308666644,0.338351901,0.317773979,0.323574202,0.280110349,0.679318046,0.338660286,0.329652599,0.503585348,0.658699149,0.8224693,0.17323532,0.290502316,0.784630659,0.752976285,0.705416095,0.433369829,0.790282921,0.620815924,0.55866391,0.380640103,0.140246649,0.276689639,0.471190956,0.458069164,0.386804481,0.596314754,0.344353654,0.629404611,0.646273114,0.198183874,0.788503989,0.336681411,0.518155203,0.483046103,0.293793063,0.437353575,0.170608388,0.138870904,0.215609369,0.339639693,0.464358507,0.631134459,0.306732557,0.292633943,0.445995032,0.363122445,0.488845732,0.642850656,0.864301126,0.496725327,0.366771476,0.353970768,0.418186279,0.464454146,0.286608625,0.160432889,0.154210035,0.589068083,0.678663208,0.205293279,0.827272263,0.441293054,0.685663567,0.35312234,0.285381761,0.172707503,0.728197306,0.222296683,0.09027206,0.64438762,0.304366212,0.336530209,0.293880554,0.579277511,0.138825621,0.526784863,0.630122759,0.558986796,0.397786125,0.166424166,0.38447158,0.45096234,0.115448241,0.5132341,0.503419124,0.337633637,0.69283444,0.66951895,0.455864025,0.329149733,0.577243663
